"文章標題","文章URL","內文","內部連結"
"◇ [問題] 德國西南部的Outlet","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1145460463.A.6FD.html","在Stuttgart附近有個outlet小鎮Metzingen
   全鎮都是outlet
   主要有Boss  Bally Diesel .... etc
   
http://www.metzingen.de/ceasy/modules/cms/usage.main.php5?cPageId=62

   隨便一個outelt都跟costco一樣大
   應該會逛到死吧

--

◆ From: 203.73.113.103","http://www.metzingen.de/ceasy/modules/cms/usage.main.php5?cPageId=62"
"◇ [請益] 國王湖Schieffmeister住宿","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1147105153.A.C0B.html","想請問有去住過這間的人
這是旅館名字嗎?
還是只是一個地區?
有趴文過,看到有人推薦
可是我搜尋不到這個耶!!
有誰知道這個的網頁或者是聯絡方式嗎?
謝謝^^

--

◆ From: 128.176.151.60",""
"◇ [轉錄] 德國旅遊警訊","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1149429812.A.1EB.html","一般注意事項

        *

          街上安全：

          提高警覺，避免到危險的地方，包括擁擠的電車或火車站、電梯、觀光勝地、
市場或偏僻郊區。不要抄捷徑、窄巷或昏暗的街道，晚上最好不要單獨外出

          小心扒手，扒手通常有共謀夥伴，他們常會無故推擠您，假裝請問時間或方向
，告訴您衣服被沾污了，或騷擾您，使您分心，扒手也可能偽裝成抱著嬰兒的婦女，當心
流浪的小孩會騷擾您，並趁機扒竊您的財物。把手提包揹在胸前，並且不要在街角逗留，
以防有人開車或騎摩托車從您身旁搶走皮包。

          德國近年來經濟不景氣，失業率大增，竊盜集團作案猖獗，國人觀光客遭扒案
例增多。此地竊賊很喜歡對亞洲旅客下手，且我國旅客常身懷鉅款，渠等食髓知味，故請
不要攜帶太多現金，以降低損失。此外，請特別注意機場、火車站、觀光重要景點之安全
，手提電腦不要放在車廂行李處，容易遭旁人順手取走。參展者亦請額外注意會場儲藏室
容易遭竊，不要將手提電腦置放儲藏室。儘可能不要隨身攜帶重要證件，而以影本取代。
旅遊前請影印重要證件資料，不幸遭竊時，有助於報案補發文件之需。
        * 　

          旅館安全：

          旅館房門要隨時上鎖，外出時不要把金錢或貴重財物任意棄置在房間裡，最好
放在旅館保險箱中。發現電梯內有可疑人物時，如果您是單獨無伴，則不要進入搭乘。仔
細閱讀防火安全說明書，瞭解最近的逃生口或緊急出口。
        *

          交通工具上的安全：

          搭乘有明顯標誌的計程車，切忌搭乘沒有牌照的野雞車，搭乘火車時晚上可能
會發現有組織的偷竊集團，尤其是臥舖車廂裡，把車廂上鎖。

          倘發生事故，請撥 110 報案， 112 火警

海關規定：

    入境僅檢查護照、簽證及詢問是否攜帶應稅物品，通常外國人可免稅攜入香菸 200
枝，酒類 1 公升等。出境毋須事先申報。除繳驗護照外，德國尚對安全檢察極為注重，
如購有刀斧等利器禮品或樣品，宜放入大件行李托運，免生困擾。德國對外幣、黃金等進
出口均不予管制，可任意攜入或攜出而不須申報。

恐怖份子活動/地區：

    德國境內危害治安及國家安全的極端主義活動主要分為：（一）、極右派組織；（二
）、極左派組織；以及（三）、外國極端主義團體。

    德國境內有少數比例極右派仇外團體，渠等約有169個組織，總人數約為45,000人，
俗稱光頭族，渠等常一身穿著黑皮衣皮褲高統皮鞋，刻意剔光頭髮，恣意鬧事，如故意在
難民收容所放火，在猶太教堂前噴灑納粹標誌，出沒於捷運地鐵站等。據統計顯示，自
1990年兩德統一以來，約莫上百人因極右派暴行而喪生，且有提高之趨勢。

    德國政府雖擬向德國憲法法庭提案禁止特定極右派政黨，如「國家民主黨」
(Nationaldemokratische Partei Deutschlands, NPD）、「德意志人民聯盟」（
Deutsche Volksunion, DVU）及「共和黨」（Republikaner, REP），惟恐不濟急。

    至極左派份子人數約 31,300 人，以無政府論份子活動佔最大部分，其目的主要有「
為釋放政治犯而戰」及「支持庫德斯坦工人黨為自由而戰」。過去負盛名的「赤軍旅」（
Rote Armee Fraktion, RAF）自1998年瓦解後，迄今德國境內已無其組織及活動。

    外國極端份子在德國有 69 個組織，人數約 57,350 人，主要團體有「伊斯蘭回教組
織」30,600 人，最具威脅的組織是Arabische Mujahedin，該組織並響應參加全球回教徒
聖戰之列，且與中東恐怖份子奧薩瑪賓拉登為首之組織有關。

    故倘旅遊德國一地，應注意迴避不友善份子，且避免前往美國、英國、以色列駐德使
館以及猶太教堂等處。

    德國聯邦情報局警訊指出，賓拉登 Al-Qaida 組織可能發動大型攻擊，且德國亦為可
能攻擊目標。

衛生防疫：

    自來水可直接生飲，惟含鈣量頗高。

    德國一般對飲食衛生查核特別嚴格，衛生狀況亦良好，較無問題，並無感染小兒麻痺
症、傷寒症、瘧疾、黃熱病等傳染病之危機。所有國際旅客都不須持有防疫證明書，無須
檢疫或先行注射疫苗。

    在德國看病如無保險，則費用甚昂，如身體不佳者，出發前宜購買旅行險。疾病看診
多選擇私人診所，較少逕赴醫院看病者。掛號多以電話預約，醫師通常不願接受逕赴診所
要求看診者，倘有急症，請於電話中強調係「突發狀況」（Akuter Fall）。週六週日期
間遇緊急狀況，請查閱電話簿中「緊急醫療服務」（Arztliche Notdienste）及「初步醫
療協助」（Erste-Hilfe-Bedarf）章節，或撥電話 011 500。

雙重國籍國人注意事項：

    依照德國國籍法規定，基本上德國不承認雙重國籍。

匯兌限制：

    旅客可自由攜入或攜出外幣，亦可在德國境內自由兌換他種貨幣，而不受任何限制，
各大銀行均受理國際通匯事宜。

毒品處罰：

    非法毒品如大麻、海洛因、古柯鹼、安非他命及狂樂丸等，依生產、走私、販賣及張
羅等罪刑輕重不同。此外，酒精雖未定義為毒品，惟倘酒醉駕車遭臨檢，血液中酒精濃度
達0.3千分比，即可能遭扣點、吊銷執照、罰款、負刑責等處分。

交通安全：

    租車十分方便，Interrent、Avis、Hertz 各地均有，惟應事先瞭解交通規則、標誌
與時速限制，繫妥安全帶，不可亂鳴喇叭，超車應由左線，以策安全，並注意禮讓行人，
即使綠燈右轉，仍應特別注意行人及自行車動向。此外，高速公路上若干區段不設速限，
故尤應遵守慢速車行駛右車道之規則，否則將遭後方來車示警。另卡車貨櫃日多，渠等易
阻擋視線，且其載物倘未經適當包裝，易生滑落危險，故行駛經過卡車應特別小心。德人
一般頗為遵守規則，惟倘外人不守秩序，如不遵守主幹線先行原則（該路線上設立有白底
黃菱形標誌），或不遵守右手側車輛先行原則，很容易招致白眼或遭按喇叭。總而言之，
一般大眾運輸網頗為便利，應盡可能加以使用，行李沈重時，亦不妨請旅館代為呼叫計程
車。倘有意自行租車，行前應赴監理所辦好國際駕照，並辦妥旅遊保險（若干信用卡含車
輛故障緊急服務），事先並瞭解地圖，或請同行夥伴辨識路線。

治安情形：

    根據德國聯邦刑事局統計資料，2003 年德國境內登記犯罪及違規案件達 6,572,135
件（總人口數：82,531,700人）。德國近年來經濟不景氣，失業率大增，竊盜集團作案猖
獗，國人觀光客遭扒案例增多。此地竊賊很喜歡對亞洲旅客下手，且我國旅客常身懷鉅款
，渠等食髓知味，故請不要攜帶太多現金，以降低損失。此外，請特別注意機場、火車站
、觀光重要景點之安全，手提電腦不要放在車廂行李處，容易遭旁人順手取走。參展者亦
請額外注意會場儲藏室容易遭竊，不要將手提電腦置放儲藏室。儘可能不要隨身攜帶重要
證件，而以影本取代。旅遊前請影印重要證件資料，不幸遭竊時，有助於報案補發文件之
需。警察：110

--

◆ From: 61.59.125.234",""
"◇ [問題] 慕尼黑哪裡有中國超市","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1149517369.A.8AE.html","中央火車站大門左手邊
鑫鑫亞洲超市 Bayerstr.27

http://www.kaiyuan.de/article.php/2004388.html

學生證打九折

(任意)S-Bahn坐到Rosenheimer Platz
香港百貨商場(這家比其他家貴一點))
華新商場

U3/U6 Muenchener Freiheit
上海超市

U2 Hohenzollernplatz
不知名的亞洲超市


附贈一個台灣人最愛的日本超市
U3/U6 Marienplatz
Mikado 日本超市
Kaufinger Str. 24



--

就是要走錯路 才知道世界上還有別的風景

http://blog.webs-tv.net/iamnatasha


--

◆ From: 172.158.129.154","http://www.kaiyuan.de/article.php/2004388.html|http://blog.webs-tv.net/iamnatasha"
"◇ [請益] 德國國鐵票好? 還是當地買比較好?","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1150730963.A.536.html","這個是DB的德文網站

  
http://www.bahn.de


  進入後 什麼也不用打 直接點選左邊中間的""suchen""(也就是搜尋的意思)

  進入下一個畫面後 在右邊偏上方 有一個下拉選項""deutsch""改成""english""

  這樣就可以進入英文網頁 即可開始查詢你要的班次

  原po似乎想買BahnCard ... 那我就講一下 如何買到最便宜車票的密招吧

  一般提早定票時可能會出現 spar preis 25 及 50 (就是75或5折) 但有時也不會出現

  其實很簡單 只要你的來回旅程有跨到週末的話 又是提早定票 就會出現特惠票價

  何謂跨週末: 就是我星期四出發 下星期一回來 這樣就算

  同樣我星期六出發 下星期二回來 也算跨到

  但有時條件符合 卻沒有 Sparangebote (就是Savings fares)出現

  那就是你太晚定票了 這時段的優惠票已售完

  重點來了 如果你有買BahnCard 25 (注意:BahnCard 50不行喔)

  就可以把spar preis 25或50 的價錢再打75折 !!!

  也就是說 最低可拿到5折再打75折 也就是原票價 X 0.375的超低折扣 :)

  這是只有BahnCard 25才能如此使用 BahnCard 50反而不行

  也就是說 當你發現有你要的特惠票價時 就趕緊上網預定

  如果你不能用EC卡買票 沒關係 立刻跑一趟DB櫃臺買也可以

  以上是最省錢的買票方式 ... 提供給有BahnCard 25的人參考參考 ~

  ps. 若是單純旅遊的同學 這方法可能就比較不適合囉

--

◆ From: 218.34.24.69","http://www.bahn.de"
"◇ 柏林旅遊實用小錦囊--便宜的寄物處","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1151359141.A.63E.html","在德國，只要不是無人的火車站，都會有寄物櫃，對於旅客而言非常方便；柏林之旅的
最後一天，我們是搭下午6點的ICE回Stuttgart，所以還有一整個白天可以到處晃，而
旅館當然是一大早就已經Check-out了，只好把行李先拖到市中心的動物園站 (柏林真的
有個動物園在市中心) 寄放。

動物園站其實還頗大的，到了之後，我們給它左看看右看看，就是沒看到寄物櫃，大爺
說：我們上二樓找找吧！搭上往月台的手扶梯上了二樓，右邊有個大大玻璃門，看進去
裡面有家餐廳，其他就是幾個賣吃的小攤販，完全沒有寄物櫃的蹤影；賣麵包的小販指
示我們往右邊那個玻璃門進去，我和大爺大眼瞪小眼，ㄟㄟㄟ，寄物櫃怎麼可能在餐廳
裡？！吼~~這小販也太愛亂了吧！

無計可施的我們，想說那就進去問問服務生也好，推開玻璃大門，赫然發現左邊有個小
櫃檯坐個老女人，大爺狐疑的開口：請問這裡可以寄物嘛？沒想到老女人神色諾定的回
答：你們有幾件行李，要放多久？一件一天1毆。

蝦米！一整天才1毆！！！价米便宜！普通的寄物櫃一小時就要1.25毆了說


好了，大家知道啦，不要說有好康沒報告你知，去柏林旅遊有需要寄物的人，記得去找
動物園站二樓的老女人。

--

        我在德國的生活: 
http://www.wretch.cc/blog/evat


--

◆ From: 172.158.163.125","http://www.wretch.cc/blog/evat"
"◇ [問題] 德鐵英文查詢網站","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1151926283.A.98C.html","去德國就要先學會怎麼上DB網站查資料,到哪裡都會很方便
德鐵英文查詢網站

http://reiseauskunft.bahn.de/bin/query.exe/en?newrequest=yes&protocol=htt:&

起點Frankfurt(M) Flughafen (frankfurt airport)
終點Frankfurt Hbf
輸入日期,時間
就可以得到你要的時刻表

--
-----------------------------------
德意志旅程的四分之ㄧ

http://www.wretch.cc/blog/drlai


--

◆ From: 220.134.79.64","http://reiseauskunft.bahn.de/bin/query.exe/en?newrequest=yes&protocol=htt:&|http://www.wretch.cc/blog/drlai"
"◇ [問題]想去德國玩 不會德文怎麼辦?","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1154074977.A.F3E.html","德國不會...OK啦

我和我同學最近才去回來而已
我只學過初級德文,只會自我介紹@@(是屁,沒用)

由於之前世界盃，德國國內強加播送""你就是德國""的廣告
使得德國目前對於外來客非常熱情(當然還是要看區域)
而且普遍來說，德國人是歐洲公認英文較好的國家...

以下是我給的一點小建議:

1.請記住,德國人英文都不錯...所以你就瘋狂找人家問就是...
  之前我們經驗,幾乎第一個就會說英文了,最多問到第二個而已...
  找路人問問題，如果找了第一個人,人家不會說英文,沒關係,再找下一個...
  一直找到會講英文的人,記得鎖定年輕人或是成年人(上班族之類的)
  請不要找阿桑和阿伯...

2.交通:長途的就是中央車站(hauptbohnhof, hbf.)
       地鐵就是找""S""或""U"",通常是要再搭手扶梯下樓.就是買地?票
       不會用售票機...就去售票口說...""one day ticket, please

3.吃的話嘛...
  通常我們都問:anything chinken/pork/beef?
  不建議問""你推薦什麼?""通常人家說回你,看你喜歡吃什麼...@@
  如果有金錢交易上的問題，放心，阿拉伯數字全世界通用...
  你用筆(總會帶個紙筆或計算機吧@@)殺價，老闆會用電子計算機回你

4.找地點嘛...
  hotel:先在台灣找好飯店相關的公車站或地鐵站,然後把飯店地址印下來
        到了公車站或地鐵站之後,再拿著住址問人即可...
  (1)Where are we?
  (2)Could you tell me how to go here？
  (3)Do you know where the bus/subway station is？
  (4)If I wanted to go here, which train should I take？
  (用指地名或地圖的方式，有點像手指德國的意思，但較有重點，不推帶手指德國)
  -->有這幾句就夠了，我們整個旅程中反覆用這幾句而已@@

5.觀光景點
  如果是大景點,大概只需要知道搭什麼車在那裡下車
  下車後就跟著人家走,不然就看指標...記得要帶著地點的德文(最好附地點),瘋狂問
  觀光景點的資料也是可以去旅遊中心問的
  PS:我建議不要過份依賴旅遊中心，因為旅遊中心常會人滿為患，
     而且有些地點不好找，有時連找旅遊中心都是個問題...自己查好最好了

6.建議能稍微分辨一下德文字母/地名
  其實德文字母很簡單...26字母+beta+OUA(此三字上面有兩點)
  只要能夠辨別你查到的地名和你要去的地方是否一樣就OK了

德國其實不難的...OK啦...祝你成功囉！

--

◆ From: 59.114.23.212",""
"◇ 德國自助旅行","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1154077724.A.C19.html","六月第一次出國自助　行前做了許多準備
真的非常感謝板上的諸位朋友　不厭其煩　熱情的提供消息
讓我受用不盡

我的行程大概是
慕尼黑4天
Bodensee區域3
Freiburg 2
Stuttgart 1
史特拉斯堡　3
Lyon 1
Paris 5

以下我稍微講一下個人認為的實用資訊
為以後的自助者略盡棉薄之力

1.當然是本板囉:) Deutsch和france版也很棒
2.
http://www.venere.com/
 簽證有需要訂房證明的話這個就對了~
3.
http://www.viamichelin.com/viamichelin/gbr/dyn/controller/Maps

超好用地圖! 輸入路名就可找到你要去的地方
4.
http://www.backpackers.com.tw/forum/portal.php
 背包客站
5.
http://www.eurotravel.idv.tw/
 另一個自助網站
6.
http://www.melonfish.idv.tw/germanlife/germanhome.htm

要去黑森林或Bodensee可以參考的blog

其他台灣朋友住在當地的blog 如果有發現 也可以多多參觀 先做功課
旅遊書我用JTB
語言小冊用Berlitz的German phrase book(誠品買的)

這次的照片
http://www.wretch.cc/album/vongo


最後祝大家 旅途都能平安

--













--

◆ From: 125.232.242.188","http://www.venere.com/|http://www.viamichelin.com/viamichelin/gbr/dyn/controller/Maps|http://www.backpackers.com.tw/forum/portal.php|http://www.eurotravel.idv.tw/|http://www.melonfish.idv.tw/germanlife/germanhome.htm|http://www.wretch.cc/album/vongo"
"◇ [問題] 關於德國火車交通轉乘的問題","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1154077910.A.53B.html","基本上法蘭克福機場標示很清楚

  你六點半到應該算早的

  理論上那時不會有很多人

  大多數的人都跟你一樣下飛機要去火車站轉

  所以最簡單的方法...就是跟著人群一起走~

  如果害怕~問一下走在你附近的人

  其實你在飛機上就可以問坐你隔壁的了^^""

  反正就是找個看起來人不錯的人問吧!

  英文一般來說說慢一點,客氣一點都可以通的

  出境之後繞沒多久就可以看到接駁電車的手扶梯

  這點來說~我覺得法蘭克福機場很人性,很體貼

  你可以放心的把行李堆在手推車上

  遇到手扶梯不用擔心~階梯旁邊都有膠皮的部分

  把手推車整台推上去就對了

  不大會的話~偷偷觀察一下前幾個人是怎麼做的~

  車子需要交回去的時候也一樣

  我印象中只有進接駁車廂需要把推車還回去

  到另一邊有另一邊的推車

  因為不用跟行李和人群搏鬥

  沒問題的話~很快就可以順利到第下的火車站~大概通關之後30分鐘吧

  基本上如果你海關跟行李都沒問題

  一個小時一定可以出來的

  我猜你是語言班的學生

  過關時關於你的語言學生簽證他應該會稍微問你一下

  聽不懂不要勉強~不要隨便點頭搖頭

  直接請他用英文

  醬才不會捅出什麼麻煩

  因為海關一但有問題~你可能就趕不上火車



  這兩個在你的情況都不方便

  我猜想你的德文應該還不是很流利(只是猜想)

  這樣的話~你的行李只要超過20公斤

  我就不建議你搭電車或者公車

  一來是一定會有上下不方便的時候

  二來Dusseldorf是大城

  不同的電車和公車路線一定多到讓人頭暈

  你沒有人幫忙光要找707的站牌或者S11正確方向的正確月台

  就不知道要拖著行李找多久

  萬一一不小心搞錯了

  拖著重死人的行李只會讓人心情更煩更亂而已

  奉勸你~還是搭計程車吧

  來德國也許就這麼兩次(第二次是你要回去的時候~你之後想省可以省第二次)

  貴是貴了點~但也少了很多不必要的麻煩

  當司機好心幫你搬行李的時候

  也多少感謝的給點小費吧^^



--

◆ From: 84.63.42.75



作者: teehaus (Teehaus) 看板: EuropeTravel
標題: Re: [問題] 關於德國火車交通轉乘的問題
時間: Sat Jul 22 07:24:02 2006



不知道你是不是要去Duesseldorf大學
Strassenbahn707可以從火車站直接坐到大學，也會經過Bilk
最後一站是Uni Ost/Botanischer Garten
如果你的目的地是在大學的話，而你又想坐大眾交通工具的話
可以從杜賽朵夫火車站出來後，直接去火車站前的站牌坐電車707
不過，707電車的車廂不是每一台都是新車低底盤，
如果你有頗多行李的話，上電車是會麻煩一些
如果運氣好，可以搭到低底盤電車，那麼就不會太麻煩

另外，電車707的站牌，就在火車站出來的正前方，
那邊有很多站牌軌道，嗯，可以找標示，不會很難找，
確定車行方向是往Uni Ost，就可以在那裡等了

707的班次很多，每十分鐘就有一班
Duesseldorf的公車電車地鐵班次可用網址查詢

http://www.vrr.de/de/fahrplanauskunft/index.html


祝順利

--

◆ From: 217.255.103.184



作者: bear (心已死) 看板: EuropeTravel
標題: Re: [問題] 關於德國火車交通轉乘的問題
時間: Sat Jul 22 09:42:21 2006

我的行李應不會超過15公斤
還提得動 平常有練 ^^
上下車應該還ok


http://www.sommeruni-duesseldorf.de/wo/lageplan-detail.php


辦公處的小姐要我週日早上先到辦公室報到
她會給我床單棉被枕頭跟宿舍房間鑰匙
可是地圖上不知道辦公室是那一棟
校區看來分很多區
從杜賽朵夫 Hbf 坐707電車的話 應該很快就可以到吧 (S-bahn也才需要坐3分鐘)

我該在哪一個地方下車呢
在Uni-Ost沿著橫向的路走到Phil. Fak嗎

另外聽說 學生宿舍 單人房很不錯
好期待喔
可以帶些台灣的罐頭(非肉類) 麵條 白米自己去煮
其他的超市應該就可以解決




--

◆ From: 140.112.5.78","http://www.vrr.de/de/fahrplanauskunft/index.html|http://www.sommeruni-duesseldorf.de/wo/lageplan-detail.php"
"◇ [問題] 請問德國搭公車","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1154309915.A.D02.html","八月要到德國去念語言班
從機場到目的城市的火車票已經訂好了
可是到當地之後還要再轉公車

想請教大家
在沒有Rail pass的情況下

在德國要怎麼搭公車阿??

是要買票嗎?
還是跟在台灣一樣上車再投幣??
一趟大概多少歐呢?

不好意思  問題很瑣碎
麻煩知道的人回答一下吧
謝謝 ^+++++^

--

◆ From: 219.81.236.242",""
"◇ [閒聊] 吃在慕尼黑-皇家啤酒屋(HB)","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1157670716.A.5FC.html","前後算起，已經不知道總共去過幾次皇家啤酒屋（ＨＢ），每次只要有朋友
來，或是朋友生日聚會發神經跑去那邊續攤之類的，少說也有十來次吧？

這次家人來德國旅行，為了讓他們感受當地巴伐利亞民族大口吃肉大口喝酒
的豪邁，當然也不能免俗的又去一次。當天還找了P姐姐和兩個大洋娃娃
（Myron和鄰居Anna）一起去接風，一行九個人，可說是浩浩蕩蕩，完全不
輸給台客旅行團or大陸暴發戶考察團（簡稱大考團）的氣勢，來到了皇家啤
酒屋。


圖文版　
http://blog.webs-tv.net/iamnatasha/article/3179365



--

就是要走錯路 才知道世界上還有別的風景

http://blog.webs-tv.net/iamnatasha


--

◆ From: 172.173.106.73","http://blog.webs-tv.net/iamnatasha/article/3179365|http://blog.webs-tv.net/iamnatasha"
"◇ [心得] 德國紀行--漢堡","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1247995323.A.64C.html","漢堡是個美麗的城市，與德南呈現了完全不一樣的風情。

(網誌版)

http://lazygas.pixnet.net/blog/post/21739633


6/24 (日) Hamburg
今天睡到九點多才起床，起床後用了一下主人的電腦，發現王建民敗投，然後松坂勝投，
有點不是滋味。摸到十點才出門。

買了5.1元的一日卷，先到火車站訂明天前往哥本哈根的車票。不知道有沒有人跟我遇到
過同樣的問題，事實上我從好幾天前就打算訂票了，可是用機器想打入Copenhagen這幾個
字卻發現怎麼樣都出不來，我還在想是不是德國的機器不會顯示丹麥的地名呢？想想也合
理。昨天在漢堡車站本來打算問DB的人員的，可是每個都說no English然後就不鳥我了，
直到今早用電腦查了DB網站時才發現原來打入Copenhagen hbf之後會把字轉成德文的站名
是Kopenhagen H，原來是這樣難怪怎麼找都找不到，在機器裡打入Kopenhagen果然順利出
現站名，也花3.5元訂了票，幸好。

易北河沿岸 ★★★★
訂好票後坐U1來到Messberg這站下車，往河的方向走，過了一座小橋後就來到了倉庫街，
這一帶充滿了古老的紅磚建築，走在其間非常有舊時代港灣的感覺，高大的建築物加上運
河切穿其間，相當適合悠閒地漫步，有幾間類似海事博物館的東西，不過我沒進去。
整個倉庫街逛完不用一個小時，其實並不大，不過務必繼續往沿著河岸走，就來到大概是
周日的漢堡最有人氣的地方，這裡可以一覽易北河上繁忙的水運交通和河港的建築工事，
讓人看了不禁讚嘆，真不愧是港都啊！這裡停靠許多遊輪和私家船，沿著河散步有看不完
的景緻，可以一直往前走到Landungsbrucken站，在這裡可以用一日卷搭乘62號交通船，
強烈建議搭一小段，我上船後搭了三站，在一個叫Neumuhlen的地方下船，在這裡下船並
沒有什麼特別的原因，只是因為頭開始有點暈了，我一向就不太能坐船。下船後往左方走
，竟然出現了一個小沙灘，在德國應該是個難得的沙灘吧，我一面在沙灘上看著小狗和主
人玩接球遊戲，一面留意著回程的交通船，約十來分鐘後船從海平面下冒出來，我才快步
走回到碼頭邊，順利上船回到Landungsbrucken。這個部份的行程應該算是漢堡必來的景
點吧，剛好遇到週日的話其實可以反過來走，先去漁市場，然後搭62號船走一站到
Landungsbrucken，然後依相反路線走。今天剛好是星期日，可是我睡醒時魚市場也差不
多結束了，真可惜，我一面想著這個，一面搭U1前往逛街區。

Jungfenstieg站週邊 ★★★☆
這一站的附近有美麗的Binneralster湖，看過Bill Bryson的Neither here nor there的
人應該還記得他把這個湖描述得多美，今日一看果然名不虛傳，湖中有個噴水的東西把湖
面弄得陣陣霧氣，使美景增色不少，沿著湖邊走到市政廳一帶，這裡的店家、湖邊的餐廳
和運河結合的恰到好處，河邊恰好有拉小提琴的藝人，音樂配合著景色，非常動人。這一
帶有廣大的逛街區，充滿了精品店的諾亞街，還有一堆寫著passenger的商店街，可是因
為是星期日，沒有例外地全部關門，只剩下餐廳還開著，因此街上也沒什麼人，人都集中
到Binneralster湖邊去了。我大概觀察了一下，精品店很多，可是確沒什麼百貨公司，也
沒看到買簡單熱食的店，恐怕這裡也不是那麼好逛吧，不過這只是我大概的印象而已。我
後來只好沿著湖邊走，這個Binneralster湖並不如Bill Bryson所說的那麼大，大概走一
下就可以走一圈，我還走到了Aubenalster去，這裡其實沒事的話蠻可以來看一下的，因
為上面充滿了帆船，還蠻驚人的，偏黑色的湖面上滿是白色的帆船，頗有看頭。

逛完了這一帶，才下午四點左右，一時間不知道要幹嘛，說起來漢堡的可以玩的地方似乎
不多，幸好昨天沒有放棄掉不來梅，否則還真不知道要去哪裡。這時肚子有點餓了，我只
好又回到易北河邊，只為了賣Norsee那個夾著魚的三明治，一面看河景一面吃。吃完之後
，我坐車到St. Pauli站找到了俾斯麥的像，並不值得一看，順便又走到了附近的米歇爾
大教堂，只是個普通教堂而已。晃來晃去的也到了快七點了，於是我回到住宿的地方。

--
寫了一年還寫不完的德國紀行…


http://blog.pixnet.net/lazygas/category/521415


--

◆ From: 118.168.140.135","http://lazygas.pixnet.net/blog/post/21739633|http://blog.pixnet.net/lazygas/category/521415"
"◇ [心得] 第一次的歐洲行-德奧","https://www.ptt.cc/man/EuropeTravel/D507/D5BD/M.1253658461.A.5A5.html","這次是由於參加音樂營的關係得以到歐洲旅行。

一些音樂營跟旅行的紀錄，分享給大家囉!

音樂營：

http://www.wretch.cc/blog/cindylinhp/26439768


http://www.wretch.cc/blog/cindylinhp/26443961


德國
Oberstdorf:
http://www.wretch.cc/blog/cindylinhp/26415370


http://www.wretch.cc/blog/cindylinhp/26424087

富森:
http://www.wretch.cc/blog/cindylinhp/26461511

慕尼黑:
http://www.wretch.cc/blog/cindylinhp/26471806


奧地利
薩爾茲堡:
http://www.wretch.cc/blog/cindylinhp/26463983


--

◆ From: 60.250.3.254","http://www.wretch.cc/blog/cindylinhp/26439768|http://www.wretch.cc/blog/cindylinhp/26443961|http://www.wretch.cc/blog/cindylinhp/26415370|http://www.wretch.cc/blog/cindylinhp/26424087|http://www.wretch.cc/blog/cindylinhp/26461511|http://www.wretch.cc/blog/cindylinhp/26471806|http://www.wretch.cc/blog/cindylinhp/26463983"
