"文章標題","文章URL","內文","內部連結"
"◇ [問題] 二月底去南法(尼斯)，旅館要先訂嗎？","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1122334927.A.66C.html","我現在在南法這邊唸書
正確說來就是Antibes這一帶  我是住在Juan-les-Pins
這邊城市我都蠻熟的
Antibes算一個非常法式的小城市
除了蔚藍海岸邊很漂亮之外 (我不知道二月會不會很漂亮
因為現在海水沒有夏天美 蔚藍海岸是屬於夏天的城市吧!!)
建議你一定要到街弄小巷走走
很有很有法國風 還有我發現法國人蠻愛做旋轉木馬的
幾乎每個城市都有  連我住的小不隆咚的Juan-les-Pins都有
二月來的時候 建議你一定要去Menton因為那邊有檸檬嘉年華會
可惜我就要轉到英國唸書了 沒辦法去參加
Grasse在山上  上去要坐公車 有點麻煩  不過那邊有香水博物館
聽說還有香水課程可以參予 做自己牌子的香水
還有一間用花跟草做的點心的工廠
不過公車沒有到 要自己開車
馬賽其實沒什麼好看 去過一次我就不會再想去了
因為感覺好亂 路上車子都一直叭叭叫 不過既然是大城市也去走走吧
從Antibes到馬賽大約是兩小時的火車程
坎城還不錯 可以去看看  現在聖誕節很漂亮呢!!
我覺得二月不算是旺季  不過因為剛好遇到Menton的嘉年華會
不知道會不會很多觀光客就是了
Monaco也建議你去看看  非常富有的小國家
他的水族館很值得一看 只是票價有點貴就是了
上次去剛好遇到藝術假日  可以免費進入皇宮參觀
不過裡面沒什麼  有預算限制就不建議進去看了
希望這些對你有用


你可以看看我的相簿唷 裡面有我在法國唸書跟旅遊的照片
^^




--

怎樣才能堅持自己的信仰不是錯誤?

我的歐洲留學夢

http://www.wretch.cc/album/mickky


--

◆ From: 83.113.95.233","http://www.wretch.cc/album/mickky"
"◇ [問題] 關於羅浮宮的門票","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1119656286.A.825.html","musee Eugene Delacroix是在左岸的一個小美術館
8.5歐元的羅浮宮一日票當天可免費參觀
收藏的是Delacroix這位畫家的一些私人畫作和物品
這裡是他生前的工作室
裡面有一個小花園 非常地幽靜
他主要的作品都在羅浮宮
如果對他不熟或是希望看大畫作的可能會失望

隱藏在巷子裡的美術館 找路可能花去一些時間
但是我很喜歡他的小花園 很棒^^

musee Delacroix照片

http://www.wretch.cc/album/show.php?i=yuchinkay&b=9&f=1117642337&p=34



週一博物館大多休息
排隊的話 一般還是要15分鐘左右
如果你至少逛六個以上博物館
買Museum 3日 pass 50歐元 差不多打平原票價
如果是學生還有優惠 可能要逛到八個以上博物館才划算
只是不用排隊真的很不錯

musee pass介紹

http://www.conciergerie.com/main.htm?O=PO








--

◆ From: 61.64.218.25","http://www.wretch.cc/album/show.php?i=yuchinkay&b=9&f=1117642337&p=34|http://www.conciergerie.com/main.htm?O=PO"
"◇ [問題] 請問塞納河遊河資訊","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1120225299.A.F1A.html","JTB法國自由行那一本P.96有介紹 蠻詳細的
不過價錢還是去現場看最準啦

我附上三家比較有名的網站給你參考
www.bateau-mouches.fr
www.bateauxparisiens.com
www.batobus.com

--

◆ From: 218.170.166.246




作者: pomela (寶蜜拉) 看板: EuropeTravel
標題: Re: [問題] 請問塞納河遊河資訊
時間: Tue Jun 28 21:49:29 2005



我上各禮拜剛玩回來，所以根據我的記憶可以幫妳報一下價格
遊塞納河在鐵塔那坐船有兩種價格（我是看ADULT的）
10歐和13歐，10的船沒有13得好，13是那種雙層船，可以直接看風景比較美
10元是有一個像龜殼的，我覺得比較不好

另外,妳也可以去 Bastille(不確定拼法，忘了怎麼拼了)這一站也有坐船遊巴黎！
一人14歐元，一次兩個半小時
不過他一天只有兩班，我只記得最晚一般是下午兩點半！
所以這裡出發的，看不到黃昏的巴黎，感覺比較不美一點
我手邊只有BASTILLE拿的遊船資料，
如果妳有確定要去，我可以在幫妳查察詳細資料喔！

另外，可否請問去過巴黎的先進們，
為何巴黎到處都賣一個黑貓圖案的紀念品
有衣服，明信片，磁鐵、煙灰缸、盤子……一大堆東西
請問那到底代表什麼啊？跟法國有何相關？
我每天看到那個相關產品都很疑惑，然後就忍不住買了一把有那個貓的傘回來，呵呵~~





--

◆ From: 213.233.243.95",""
"◇ 多安排一點時間給Louvre吧","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1121696350.A.400.html","我就是擔心人太多，所以我先在外面就買好票了。

  Virgin唱片或是FNAC都可以買到票。

  一張8.5歐。直接進去Virgin裡面的櫃臺說你要買Louvre的票。

  他也不會多說什麼就直接給你。

  然後就排一下那個金字塔入口，會檢查一下包包，

  （這個入口不是買票的，只是進去和檢查包包）

  進去以後我是直接從Sully館開始，

  馬上就可以看到維納斯..........

  我是一個瘋狂血拼王，本來以為這種藝術的東西我只能呆1小時不到，

  但是我真的晃了至少5小時。

  還覺得不夠。

  所以多安排一點時間給Louvre吧，真的很值得的。

  親眼看到從小出現在歷史課本的東西，那種感動無法言喻。

  小小心得，希望有幫助。謝謝。

--

◆ From: 218.187.118.207",""
"◇ 請問羅亞爾河和里昂住宿","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1121696856.A.E4D.html","Sorry I'm replying in English, it's faster this way.
Lyon: YH in Vieux Lyon is very very very very good. well, the view is
fantastic, but the room is all right for that price.
For Loire Valley, I stayed at Blois, lived in Etab, which is quite good,
around 10 min. walk from the train station.
In summer there are buses from Blois going out to Chambord and Chiverny.
If you want to check the price for that, it's www.accorhotels.com

my trip to italy and france (inc. Lyon and Loire valley)

http://mypaper.pchome.com.tw/news/jjchang



--

◆ From: 222.152.248.176




作者: vu1985 (兔兒) 看板: EuropeTravel
標題: Re: 請問羅亞爾河和里昂住宿
時間: Sun Jul 10 18:32:40 2005




   里昂青年旅館,不生地不熟時,路有點難找
   要走一段坡路
   
http://www.hihostels.com/performOpenHostel.do?shop=20042

   網路可定位

   火車站Perrache附近有一些便宜旅館
   價格就30-50歐吧
   但交通方便


--

◆ From: 61.228.115.149



作者: gianni (giovanni80￼ ￾ ￼ ￾ Ｉ 看板: EuropeTravel
標題: Re: 請問羅亞爾河和里昂住宿
時間: Sun Jul 10 19:22:33 2005

坐電車到Minimes, 然後走一小段下坡路就到了.
離開的時候可以再往下走, 到Vieux Lyon搭車. 這樣完全不用爬坡
其實如果你住在YH方向對的話 (有1/2的機會住到方向對的房間),
你就不用去Fourviere大教堂都可以看到里昂的夜景.
反正你得買全天票. 多搭一段電車也不會怎樣啦


--

◆ From: 222.153.140.118","http://mypaper.pchome.com.tw/news/jjchang|http://www.hihostels.com/performOpenHostel.do?shop=20042"
"◇ [請益] 法簽真的有這麼好辦嗎？","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1121698332.A.5C2.html","住宿證明很簡單阿

http://www.venere.com

先去訂旅館,venere會給你一個期限
之前取消掉就不會被罰錢
這樣子可以在辦到簽證之後再取消



--


飆山競水追風季 6月18日鐵人三項全國泛舟賽

http://www.Rafting.com.tw


--

◆ From: 218.163.191.162","http://www.venere.com|http://www.Rafting.com.tw"
"◇ [問題] TGV車票的問題","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1122684143.A.D87.html","我六月才剛去法國
我從Paris到Nice就是搭TGV的火車
我跟我朋友都是25歲以下
所以買的就是12-25age的車票
他會標明12-25歲   應該表示需要辦證件
像英國的Young person card依樣
(但是Young person card只有英國可以用)

如果擔心的話
可以到法國的時候先去問車站櫃檯人員
是否需要辦理此證件


法國的叫Rail Plus (希望沒有記錯)

如果你買的車票是註明12-25歲的話
那你必須辦這個證件
這個證件一張要49歐
我是在里昂車站辦的
馬上瓣馬上好
要帶護照   還有一張大頭照
但是要是你超過25歲就不可以辦了喔

辦完之後   你在法國境內買火車票都會比較便宜
(跟26歲以上比   是半價)
而且期限也是一年

上車查票會要求看此證件





--


http://www.wretch.cc/album/smallu

紀錄著這一年離鄉背井生活
~流浪到英國   旅程即將結束~

--

◆ From: 81.129.87.252




作者: ctakh (bonjour) 看板: EuropeTravel
標題: Re: [問題] TGV車票的問題
時間: Sun Jul 31 20:33:37 2005




那是 carte 12-25
坐法國國鐵都可用  會依時段打五折或七五折
這張卡蠻好用的 不過適合常常搭火車旅行的人  或是會坐蠻多趟長途車的人
因為一張要49歐呢...算算要搭幾趟才有可能省到49歐咧....

其實這張卡是只要你未滿26歲都還可以辦喔
法國對年齡的認定很妙
所以就算你在二十五歲又364天那天還是可以辦這張卡喔

你有用這張卡買車票就一定要帶著上車  沒有的話會被罰錢
上次遇到一個想要闖關的法國人  結果應是被罰了80歐吧....

有的查票員會要求跟護照一起看  必要時可能也要準備一下護照喔


--

    喜歡的人不出現

              出現的人不喜歡

--

◆ From: 59.105.48.231



作者: vache (trainspotting) 看板: EuropeTravel
標題: Re: [問題] TGV車票的問題
時間: Sun Jul 31 21:12:17 2005


  只要單程全票超過90元用青年卡就划算了吧.
  因為沒卡來回票用低於26歲的優待買是135買.
  買卡後使用優惠是139元,卡可以用一年,只要再搭一次短程
  的就賺回來了.
  其實自己也不用算得這麼精,有時去車站買票,票務的用電腦算算
  之後,如果發現買了卡比較划算就會建議我們買.


  我古早以前很少遇到要求一起看身份證件的.之後聽說越來越多人
  偽造其他證件上的出生日期去辦青年卡,所以查票就越來越嚴格.
  這傳言的出現跟我開始要求被拿出護照的時期吻合,是不是真
  的因為如此我也不知道,不過我身邊真的有這種假造證件辦卡的人.

--

◆ From: 80.119.166.247","http://www.wretch.cc/album/smallu"
"◇ [問題] 法簽申請表","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1124386766.A.57C.html","第一步 上法國在台協會
http://www.fi-taipei.org/

第二步 在右邊的搜尋列打上 VISA  按確定
第三步 搜尋結果的第一個 （100%) Les visas pour la France 點下去
第四步 下面有可愛的doc圖形 下載就行了
       1.Formulaire de demande de visa  申根簽證申請表
       2.Tarifs visas 簽證費一覽表
       更下方則有學生簽證申請表 不過要去當學生的話 應該看得懂法文^^
--

◆ From: 220.139.230.25","http://www.fi-taipei.org/"
"◇ [請益] 巴黎交通卡？艾菲爾鐵塔？","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1126478165.A.FD9.html","^^^^^^呵呵 羅浮宮一定逛不完喔

  晚上9點還是10點才會亮燈 而且整點時燈會閃

               ^^^^沒記錯的話是10.70歐
你所謂一般巴士是指市區公車嗎?還是觀光巴士?(觀光巴士很貴...)
如果是市區公車的話 坐一趟就要用掉一張票(跟地鐵票是一樣的)
我是覺得如果你都在2圈內活動的話 買10張應該是夠
不過還要看你從機場到旅館RER需要多少錢....
如果不是太貴的話  我覺得可以單買機場到旅館的車票
其他搭市區公車,搭地鐵就用那10張票


--

◆ From: 61.230.98.247




作者: siesta (Vitamin JC @17) 看板: EuropeTravel
標題: Re: [請益] 巴黎交通卡？艾菲爾鐵塔？
時間: Mon Sep 12 02:04:27 2005


    羅浮宮最少也要花上3-4小時 時間不夠的話就直接去DENON館(蒙娜麗莎 勝利女神...
    還有拿破崙三世的房間 超華麗XD


    聖母院有要上去塔樓嗎 如果要上去的話要有排隊20~30分鐘的心理準備

    艾菲爾鐵塔在傍晚是最多人的時候 尤其是夕陽要落下的時候
    甚至有可能因為頂層太多人而關閉頂層
    我當時在巴黎鐵塔從上去到下來就花了將近2個半小時 XD
    
http://0rz.net/860I9


    至於觀光船的話
    只有Batobus這家可以任意在塞納河沿岸停靠站렊    
http://www.batobus.com/english/index.htm


    希望能幫到你



--

◆ From: 61.64.84.139



作者: jcll (茫然的未來..) 看板: EuropeTravel
標題: Re: [請益] 巴黎交通卡？艾菲爾鐵塔？
時間: Mon Sep 12 02:45:40 2005



  3天~~買carnet就行~~除非你要坐很多次




  雖然偶去過paris好幾次 但還是沒爬上去過
  不過偶知道最省錢省時的方法是買步行到第二層的票
  然後在第二層再由機器買票補差額坐電梯到頂樓
  到頂樓不能用爬的
  因為大多數人都懶得爬 所以電梯的隊要排很久
  爬樓梯就沒啥人排 爬樓梯也較便宜..爬樓梯還可邊爬邊照

--

◆ From: 203.73.48.114","http://0rz.net/860I9|http://www.batobus.com/english/index.htm"
"◇ [心得] 英法購物退稅心得","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1126827618.A.085.html","8/10-9/5到英法玩了一趟  出國前從版上得到很多訊息

所以現在也來回饋一下  因為有要到巴黎去

所以  本來就要預算要買一些名牌包包 就很注意退稅的問題

首先  英國 跟法國買的是可以一起在法國退稅的

因為我英法間是用內陸航空轉接 不會到國際機場去

其實現在英國有很多退稅處可以退稅  不一定要到機場

只是說 在機場才可以退到現金  我聽說退信用卡要等很久

所以就選擇一起到法國的戴高樂退

在機場退稅時  因為我擔心抽查 所以東西都放在隨身帶子 沒有託運

因此我是先去check in 把機位弄好在去退稅

後來覺得還好是這樣 因為 退稅花了很長的時間

退稅要先去蓋一個章  這一部分很快  而且也沒有遇到刁難

現在甚至可以利用自動蓋章機 只是我沒找到在哪

因為我是退現金所以我不需要把退稅單郵寄  不然的話 其實郵桶就在蓋章處旁非常方便

接下來才是真正麻煩的地方  要換現金就要到旁邊的

美國運通去排隊  不管你是在英國或法國買的  都是退你美金

我再排隊時 前面排了一個應該是台灣老夫妻

牠們非常天才的把兩聯式的退稅單通通撕開 又加上法國人真的很笨 (個人偏見)

所以光是哪一比就讓我排了30分鐘以上  不然應該是會滿快的

但是可以馬上拿到錢還是滿高興的

手續上  法國的部分只需要退稅單 可是英國的 它就要我出是收據

還好我有預先準備好

寫的落落長  祝大家退稅順利啦 ^^

----------------------------------------------------------------------



--

◆ From: 140.116.135.34",""
"◇ [心得] 法國瑞士19日遊記+住宿+美食 資料分享","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1130974413.A.208.html","我在我的無名blog裡有新增住宿跟美食的資訊喔
主要是把旅館的照片照出來給大家看一下
美食部份目前放了兩家米其林一星的餐廳 以及一家我超推薦的尼斯的餐廳

Hotel部份:
Paris - Hotel Nouvel Orleans, Les Jardins Du Marais
Mt. St. Michel - Relais St. Michel
Carcassonne (宿Cavanac) - Chateau de Cavanac
Nice - Hotel Les Cigales
Switzerlande(宿Lauterbrunne) - Hotel Staubbach
Lyon - La Tour Rose

餐廳:
Paris - Les Ormes (michelin 1 star)
Nice - L'Univers (michelin 1 star)
Nice - Don Camilio (no star, 不過超推薦)

詳情請見 www.wretch.cc/blog/ayz75

--

◆ From: 70.49.118.2",""
"◇ [迴紋針06冬記旅]巴黎拉丁區Hotel Marignan","https://www.ptt.cc/man/EuropeTravel/D507/D5B6/M.1139795237.A.9E9.html","圖文 
http://www.wretch.cc/blog/christabelle&article_id=4110172


出發前說了我在巴黎的旅館位在拉丁區，住在巴黎的bubu就先給我心理建設說很多
拉丁區的旅館都被住爛了，而我訂的這家Hotel Marignan 雖說他的網站上有一些
簡單的照片，但眼見為憑，沒入住還真不敢說這些看起來嶄新的設備究竟是不是真的，
所以在到達之前也不敢期待太多。總之我到了巴黎。

Hotel Marignan第一項利多是地點很棒。從戴高樂機場搭往市區的RER（郊區快線）的
B線。完全不用轉車直達St. Michel-Notre Dame站，出站之後是Cluny博物館，稍微
對著地圖地址很輕易就找到。其實離地鐵站不過三分鐘腳程而已。此外它位在索爾邦
大學及塞納河中間，距離兩者走路都只需五分鐘而已，附近的重要景點，例如聖母院，
Cluny博物館，或者盧森堡公園。要去聖傑曼德佩區（St. Germain des Pres）
散步過去大概20分鐘左右。儘管方便熱鬧卻又不會吵，因為它是在其中的一條叫做
Sommerard的路上，面對的是一間學校之類的上課大樓，鬧中取靜。附近的Maubert-
Mautualite地鐵站還有一個小型的露天市集，超市也在幾百公尺之外而已。

跟會說英語及德語旅館人員check-in，除了得付 4 歐元的鑰匙押金之外，還須繳清
房租，400歐元以上可以刷卡。房租費用已包含早餐，還可以免費使用洗澡間（如果
訂的不是套房的話）、廚房、洗衣烘衣設備，以及借閱旅遊書籍或小說。

旅館是棟舊式的建築翻新而成的，沒有電梯。而且樓梯不是很寬喔！ 扛大行李的
請自行斟酌。

雙人房間算是夠大了。同事跟我訂房時要求的是兩張床（60歐一晚），這間房間
原來是一張大床的，老闆還請夥計從地下室扛了一張單人床上來。房裡總是聞的到
新裝潢的氣味，卻不太令人討厭。該有的都有了：衣櫃、書桌、櫃子、洗臉台等等的。
如果真要挑剔，就是燈光不夠亮。還有在冬天，房裡的中央暖氣系統對於雙人房來
說不是很夠力，有時半夜還會冷醒。Hotel Marignan還有一個蠻不錯的地方是，他有
供給家庭入住的房間，最多可達五人。幾個朋友一起遊巴黎若想省錢，這裡是不錯
的考慮。

同事回國之後，我去了一趟比利時。回巴黎還是貪圖方便住的是同一間旅館（所以
大行李暫時寄放在旅館沒問題）。單人房（45 歐，至少三晚，三晚以下 50 歐一晚）
會被分配在頂樓 7 樓（在這裡稱做 6 樓），爬的我累死了，而且迴旋的樓梯真讓人
頭暈。單人房就是單人房的大小了，不過還是有衣櫃，書桌及洗臉台等基本配備。
我住的這間 33 號房，暖氣蠻強的，我還拿來烘洗好的衣服呢！^^ 不過這間房間很怪，
床頭的燈晚上開好好的，隔天早上再開就不亮了。我以為是壞掉了，請旅館人員來修，
回去時修好了可以用，隔天早上再開又不亮了。

我們訂的是洗澡間（salle de bain）在外面的房間。 二樓（這裡叫一樓）雙人房
時的澡間很大一間，不過蓮蓬頭角度很怪，而且又不能調整，且水溫比較低。 七樓
的單人房澡間較小，新鋪的磁磚看的出來是新裝潢好的，蓮蓬頭也是新式的，水溫
也夠熱。

旅館附的早餐，對剛到的我們是種很新鮮的享受。有baguette（法國棍子麵包），
罐頭水果沙拉，柳橙汁，咖啡或茶或阿華田。不過吃了幾天之後我們就不再吃了。
其實是因為我們吃過更好吃的麵包之後就再也不想去吃旅館的baguette了。 : P

再說說旅館人員。Hotel Marignan有很多服務的人，不過給我的感覺大多不是很熱情。
就是把該做的事情幫你做好，也不太會跟你哈拉說笑。但反正我也是來這裡休息睡覺
的，也不是很在意這點。如果真的要求要賓至如歸的服務，這裡給人的感覺會不夠
溫暖。幾個人員裡面，有個早上送早餐的法國小姐，個兒高高的，常擺個臉色。晚上
時有時會有個年輕女生，她是紐約來的， 英語法文都流利，不過她比較情緒化一點，
但心情好的時候很阿莎力，典型的美國人。另外有兩個法國女士，一個短頭髮優雅，
一個長髮但常紮兩條辮子。這兩位態度都比較和善，有事情請教她們也都比較有耐心
一點。

整體來說，我還是會推薦這家旅館。主要還是因為地點超級方便，房間乾淨，
價錢合理，以致於我可以無視於其他的缺憾。

[info]

Hotel Marignan  （★ 一星）
13 rue du Sommerard  70005, Paris
01 43 54 63 81
www.hotel-marignan.com




--
                                                     
http://www.wretch.cc/user/christabelle


--

◆ From: 59.115.180.49","http://www.wretch.cc/blog/christabelle&article_id=4110172|http://www.wretch.cc/user/christabelle"
