"title","date","link","nrec"
"[討論] 4/10暴雨串","4/10","https://www.ptt.cc/bbs/TY_Research/M.1744250529.A.5ED.html","爆"
"[公告] TY_Research 樂透開獎","4/12","https://www.ptt.cc/bbs/TY_Research/M.1744455881.A.21F.html",""
"Fw: [情報] 川政府計畫縮編國家海洋暨大氣總署","4/20","https://www.ptt.cc/bbs/TY_Research/M.1745087167.A.E29.html","9"
"[新聞] 彭啓明談高溫假 需更充分科學證據判斷","4/22","https://www.ptt.cc/bbs/TY_Research/M.1745299315.A.259.html","24"
"[討論] 1997年超颱雲圖總回顧","4/23","https://www.ptt.cc/bbs/TY_Research/M.1745417268.A.D1B.html","6"
"[討論] 今年的第一個颱風不知道會不會偏晚","4/27","https://www.ptt.cc/bbs/TY_Research/M.1745755359.A.07F.html","39"
"[情報] 台南測站 1951年至今 氣溫排行榜（上）","4/29","https://www.ptt.cc/bbs/TY_Research/M.1745929061.A.085.html","1"
"[情報] 台南測站 1951年至今 氣溫排行榜（下）","4/29","https://www.ptt.cc/bbs/TY_Research/M.1745933826.A.C26.html","1"
"[情報] 台南測站 1951年至今 降雨排行榜（上）","4/29","https://www.ptt.cc/bbs/TY_Research/M.1745940804.A.D7D.html",""
"[情報] 台南測站 1951年至今 降雨排行榜（下）","4/30","https://www.ptt.cc/bbs/TY_Research/M.1745994339.A.1C9.html",""
"[討論] 為何天氣預報失準率還是跟以前差不多呢?","5/06","https://www.ptt.cc/bbs/TY_Research/M.1746518333.A.D09.html","爆"
"[公告] a128a128 vimeo 水桶兩週","5/07","https://www.ptt.cc/bbs/TY_Research/M.1746623445.A.9BC.html",""
"[天氣] 豪雨特報","5/09","https://www.ptt.cc/bbs/TY_Research/M.1746786864.A.33A.html","爆"
"[討論] 自動雨量站資料取得","2/09","https://www.ptt.cc/bbs/TY_Research/M.1739103495.A.ADE.html","2"
"[討論] CWA有每小時降雨量預報資料嗎？","2/13","https://www.ptt.cc/bbs/TY_Research/M.1739411058.A.0C1.html","6"
"[討論] 屏東測站是不是有搬家？","2/14","https://www.ptt.cc/bbs/TY_Research/M.1739491546.A.C4F.html","5"
"[新聞] 地球發燒！ 最熱的1月 鄭明典：很難預期2","2/14","https://www.ptt.cc/bbs/TY_Research/M.1739505074.A.4C3.html","31"
"[情報] 氣象署在台東沿海架設多個自動氣象站","2/17","https://www.ptt.cc/bbs/TY_Research/M.1739770490.A.57D.html","6"
"[討論] 請問有颱風期間各測站的降雨量資料嗎","2/17","https://www.ptt.cc/bbs/TY_Research/M.1739771222.A.9D4.html","2"
"[情報] 山陀兒 各地風力變化","2/18","https://www.ptt.cc/bbs/TY_Research/M.1739840373.A.C43.html","3"
"[情報] 2025年申請除名颱風列表","2/19","https://www.ptt.cc/bbs/TY_Research/M.1739958113.A.C6A.html","39"
"[公告] TY_Research 樂透開獎","2/22","https://www.ptt.cc/bbs/TY_Research/M.1740184744.A.759.html",""
"[情報] 低溫特報0224","2/24","https://www.ptt.cc/bbs/TY_Research/M.1740390942.A.136.html","52"
"[新聞] 冬季偏冷時間9年來最長 氣象署估5月進入","2/25","https://www.ptt.cc/bbs/TY_Research/M.1740466884.A.ECB.html","爆"
"[情報] 2025年除名颱風結果","2/27","https://www.ptt.cc/bbs/TY_Research/M.1740668851.A.EE9.html","26"
"[情報] 台中測站 1951年至今 氣溫排行榜（上）","3/01","https://www.ptt.cc/bbs/TY_Research/M.1740798765.A.090.html","1"
"[情報] 台中測站 1951年至今 氣溫排行榜（下）","3/01","https://www.ptt.cc/bbs/TY_Research/M.1740803484.A.21E.html","1"
"[討論] 文山區疑似下冰雹??!!","3/04","https://www.ptt.cc/bbs/TY_Research/M.1741018406.A.88F.html","51"
"[情報] 氣旋 Alfred 即將轉向侵襲布里斯本","3/04","https://www.ptt.cc/bbs/TY_Research/M.1741040966.A.FE7.html","6"
"[討論] 為何華南雲雨區不容易影響到南部啊？","3/04","https://www.ptt.cc/bbs/TY_Research/M.1741061701.A.C9A.html","34"
"[情報] 大雷雨即時訊息：0013～0018","3/04","https://www.ptt.cc/bbs/TY_Research/M.1741080331.A.FF4.html","爆"
"[討論] 2000年碧利斯颱風雲圖回顧","3/08","https://www.ptt.cc/bbs/TY_Research/M.1741426549.A.688.html","12"
"[討論] 美國即將迎來少見的大規模龍捲風爆發？","3/15","https://www.ptt.cc/bbs/TY_Research/M.1741994087.A.81E.html","41"
"[情報] 綠島氣象站陣風紀錄","1/20","https://www.ptt.cc/bbs/TY_Research/M.1737385330.A.916.html","4"
"[情報] 自動氣象站陣風紀錄","1/22","https://www.ptt.cc/bbs/TY_Research/M.1737517421.A.F1F.html","3"
"[情報] 氣象署未來一週天氣","1/22","https://www.ptt.cc/bbs/TY_Research/M.1737537836.A.3DC.html","55"
"[公告] TY_Research 板 開始舉辦樂透!","1/23","https://www.ptt.cc/bbs/TY_Research/M.1737563901.A.E4A.html","1"
"[情報] 山陀兒vs賽洛瑪vs莫蘭蒂 實測紀錄","1/23","https://www.ptt.cc/bbs/TY_Research/M.1737599669.A.71E.html","5"
"[討論] 觸手狀的0度線？","1/25","https://www.ptt.cc/bbs/TY_Research/M.1737776177.A.8A2.html","13"
"[情報] 低溫特報0126","1/26","https://www.ptt.cc/bbs/TY_Research/M.1737869661.A.61A.html","50"
"Re: [討論] 觸手狀的0度線？","1/27","https://www.ptt.cc/bbs/TY_Research/M.1737949795.A.3F9.html","5"
"[情報] 低溫特報0127 小年夜寒流來囉~","1/27","https://www.ptt.cc/bbs/TY_Research/M.1737959756.A.04D.html","爆"
"[溫度] 記錄一下本次平地低溫","1/28","https://www.ptt.cc/bbs/TY_Research/M.1738025234.A.D73.html","22"
"[情報] 台北測站 1951年至今 氣溫排行榜 (上)","2/01","https://www.ptt.cc/bbs/TY_Research/M.1738405911.A.CE0.html","5"
"[公告] TY_Research 樂透開獎","2/01","https://www.ptt.cc/bbs/TY_Research/M.1738406446.A.24D.html",""
"[情報] 台北測站 1951年至今 氣溫排行榜 (下)","2/01","https://www.ptt.cc/bbs/TY_Research/M.1738415718.A.1F3.html","16"
"[情報] 台東1月平均溫為1990年代起第三低","2/01","https://www.ptt.cc/bbs/TY_Research/M.1738418224.A.32C.html","3"
"[公告] TY_Research 板 開始舉辦樂透!","2/05","https://www.ptt.cc/bbs/TY_Research/M.1738690143.A.24C.html",""
"[情報] 低溫特報 寒流又來","2/06","https://www.ptt.cc/bbs/TY_Research/M.1738832516.A.900.html","爆"
"[情報] 台北測站 1951年至今 降雨排行榜 (上)","2/08","https://www.ptt.cc/bbs/TY_Research/M.1738998440.A.9D8.html","3"
"[新聞] 寒流南下冷爆「體感低溫-4度」！氣象專家","2/08","https://www.ptt.cc/bbs/TY_Research/M.1739001074.A.967.html","29"
"[情報] 台北測站 1951年至今 降雨排行榜 (下)","2/08","https://www.ptt.cc/bbs/TY_Research/M.1739004517.A.22A.html","5"
"[討論] 今年的冬天感覺變正常了","2/09","https://www.ptt.cc/bbs/TY_Research/M.1739078266.A.D61.html","爆"
"[情報] 2024年12月雨量 Part1 部分排名","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735752153.A.56A.html",""
"[情報] 2024年12月雨量 Part2 分析","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735754054.A.917.html",""
"[情報] 2024行政區降雨日數全年完整排名","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735755678.A.323.html","5"
"[情報] 2024測站降雨雨量全年完整排名","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735792081.A.D96.html",""
"[情報] 2024測站降雨日數全年完整排名","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735792181.A.7BC.html",""
"[情報] 2024測站雨量與日數全年各縣市第一","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735793052.A.324.html",""
"[情報] 2024測站降雨+日數加總排名","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735796514.A.078.html",""
"[情報] 行政區降雨日數相比(2023vs2024)","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735798250.A.94A.html",""
"[情報] 2024年每一個月降雨日數>=15D測站/行政區","1/02","https://www.ptt.cc/bbs/TY_Research/M.1735799870.A.32F.html","2"
"[新聞] 韓氣象廳：去年韓國年平均氣溫爲14.5攝","1/03","https://www.ptt.cc/bbs/TY_Research/M.1735874505.A.87A.html","9"
"[新聞] 2025年玉山第一場雪！　積雪0.5公分","1/03","https://www.ptt.cc/bbs/TY_Research/M.1735874969.A.48A.html","8"
"[回顧] 2024氣候總數據","1/03","https://www.ptt.cc/bbs/TY_Research/M.1735875780.A.0C1.html","14"
"[新聞] 首任氣象署長程家平1月16日退休","1/05","https://www.ptt.cc/bbs/TY_Research/M.1736041194.A.756.html","8"
"[討論] 氣象署未來一週天氣預報","1/05","https://www.ptt.cc/bbs/TY_Research/M.1736086535.A.541.html","爆"
"[情報] 低溫特報","1/10","https://www.ptt.cc/bbs/TY_Research/M.1736481252.A.377.html","33"
"[公告] TKB5566 水桶一年","1/11","https://www.ptt.cc/bbs/TY_Research/M.1736594697.A.794.html",""
"[公告] sukoo 警告 cuteboysimon yasan1029 勸告","1/11","https://www.ptt.cc/bbs/TY_Research/M.1736604320.A.103.html",""
"[情報] 低溫特報0112","1/12","https://www.ptt.cc/bbs/TY_Research/M.1736659716.A.585.html","爆"
"[情報] 低溫特報0115","1/15","https://www.ptt.cc/bbs/TY_Research/M.1736930187.A.9CC.html","爆"
"[情報] 呂副署長國臣陞任氣象署署長","1/16","https://www.ptt.cc/bbs/TY_Research/M.1737019194.A.F97.html","3"
"[情報] 96W TCFA","12/17","https://www.ptt.cc/bbs/TY_Research/M.1734437237.A.54F.html","1"
"[討論] 請益有關下雪的預測資料來源","12/19","https://www.ptt.cc/bbs/TY_Research/M.1734587048.A.760.html","3"
"[情報] 2024年11月雨量 Part1 部分排名","12/20","https://www.ptt.cc/bbs/TY_Research/M.1734658299.A.6CC.html",""
"[情報] 2024年11月雨量 Part2 分析","12/20","https://www.ptt.cc/bbs/TY_Research/M.1734658530.A.6D1.html","1"
"[情報] 98W TCFA","12/21","https://www.ptt.cc/bbs/TY_Research/M.1734773766.A.81B.html","6"
"[颱風] 99W GW","12/22","https://www.ptt.cc/bbs/TY_Research/M.1734833763.A.0B8.html","8"
"[情報] ECMWF升級到49r1版","12/23","https://www.ptt.cc/bbs/TY_Research/M.1734934214.A.E3C.html",""
"[颱風] 2426 帕布","12/23","https://www.ptt.cc/bbs/TY_Research/M.1734937770.A.077.html","50"
"請問大氣現象-日暈？","12/25","https://www.ptt.cc/bbs/TY_Research/M.1735128522.A.23A.html","2"
"[討論] 請問這種斜溫圖","12/26","https://www.ptt.cc/bbs/TY_Research/M.1735149572.A.035.html","2"
"[情報] 低溫特報1227","12/27","https://www.ptt.cc/bbs/TY_Research/M.1735279045.A.1D4.html","47"
"[討論] 在日本北方968百帕低氣壓","12/28","https://www.ptt.cc/bbs/TY_Research/M.1735362461.A.B2A.html","13"
"[討論] 2024年雨量冠軍可能人選","12/28","https://www.ptt.cc/bbs/TY_Research/M.1735373816.A.316.html","7"
"[討論] 2024目前氣候數據","12/28","https://www.ptt.cc/bbs/TY_Research/M.1735379005.A.693.html","16"
"[新聞] 2024全台均溫創歷史新高！降雨分布不均","12/31","https://www.ptt.cc/bbs/TY_Research/M.1735612747.A.CC0.html","5"
"[情報] 2024測站雨量年度累積排名第一日數","12/31","https://www.ptt.cc/bbs/TY_Research/M.1735616983.A.5F7.html",""
"[情報] 2024測站降雨日數年度累積排名第一日數","12/31","https://www.ptt.cc/bbs/TY_Research/M.1735619563.A.4D1.html",""
"[情報] 2024行政區降雨日數年度累積排名第一日數","12/31","https://www.ptt.cc/bbs/TY_Research/M.1735620054.A.BA4.html",""
"[情報] 2024單日雨量最大值統計","12/31","https://www.ptt.cc/bbs/TY_Research/M.1735627066.A.263.html","2"
"[討論] 未來一週天氣","1/01","https://www.ptt.cc/bbs/TY_Research/M.1735733482.A.021.html","35"
