"title","date","link","nrec","source","content","urls"
"[閒聊] 2025年06月全國買賣移轉棟數","7/25","https://www.ptt.cc/bbs/home-sale/M.1753453725.A.DAC.html","25.0","","https://i.imgur.com/RZBzMUD.jpeg
https://i.imgur.com/bXpqeNy.jpeg
2025年06月全國買賣移轉棟數出爐
1~6月：130,151(-46,627 / -26.376%)
6月年減：23,442(-6,777 / -22.426%)
6月月增：23,442(+1,370 / +6.207%)
(1~6月)
減少組：
1. 連江縣：-1(-100.000%)
2. 基隆市：-1,710(-45.588%)
3. 新竹市：-1,942(-41.808%)
4. 高雄市：-8,174(-34.231%)
5. 台南市：-4,702(-32.350%)
6. 新竹縣：-1,961(-31.386%)
7. 新北市：-10,077(-30.453%) - 量最多
8. 花蓮縣：-492(-30.296%)
9. 嘉義市：-528(-30.296%)
10. 澎湖縣：-61(-24.797%)
11. 台北市：-3,708(-23.991%)
12. 彰化縣：-1,037(-23.541%)
13. 屏東縣：-885(-23.041%)
14. 宜蘭縣：-791(-21.924%)
15. 台中市：-5,587(-21.615%)
16. 雲林縣：-509(-21.360%)
17. 南投縣：-297(-17.328%)
18. 桃園市：-4,048(-17.087%)
19. 台東縣：-101(-13.575%)
20. 金門縣：-29(-9.119%)
21. 嘉義縣：-64(-3.474%)
增加組：
1. 苗栗縣：+77(+2.443%)
*新北市、台南市、新竹市、基隆市、花蓮縣每個月都年減
(6月年減)
減少組：
1. 基隆市：-348(-50.581%)
2. 新竹市：-313(-44.523%)
3. 澎湖縣：-13(-38.235%)
4. 彰化縣：-278(-35.459%)
5. 台中市：-1,603(-33.926%) - 量最多
6. 南投縣：-81(-29.137%)
7. 高雄市：-1,101(-27.199%)
8. 台北市：-582(-22.222%)
9. 桃園市：-1,003(-21.607%)
10. 新北市：-1,158(-21.568%)
11. 宜蘭縣：-128(-21.513%)
12. 雲林縣：-56(-15.385%)
13. 花蓮縣：-32(-15.023%)
14. 嘉義縣：-35(-14.706%)
15. 屏東縣：-71(-11.489%)
16. 台南市：-260(-10.838%)
17. 新竹縣：-108(-10.778%)
增加組：
1. 嘉義市：+131(+52.610%)
2. 台東縣：+43(+41.748%)
3. 苗栗縣：+207(+40.272%) - 量最多
4. 金門縣：+12(+35.294%)
(6月月增)
減少組：
1. 澎湖縣：-37(-63.793%)
2. 雲林縣：-111(-26.492%)
3. 南投縣：-45(-18.595%)
4. 彰化縣：-90(-15.101%)
5. 新北市：-605(-12.562%) - 量最多
6. 基隆市：-32(-8.602%)
7. 花蓮縣：-17(-8.586%)
8. 屏東縣：-50(-8.375%)
9. 台中市：-268(-7.906%)
10. 新竹市：-12(-2.985%)
11. 嘉義縣：-6(-2.871%)
12. 金門縣：-1(-2.128%)
增加組：
1. 嘉義市：+214(+128.916%)
2. 苗栗縣：+269(+59.513%)
3. 新竹縣：+293(+48.752%)
4. 高雄市：+693(+30.745%) - 量最多
5. 台南市：+401(+23.072%)
6. 宜蘭縣：+75(+19.133%)
7. 台北市：+305(+17.610%)
8. 台東縣：+21(+16.800%)
9. 桃園市：+373(+11.421%)
--","https://i.imgur.com/RZBzMUD.jpeg|https://i.imgur.com/bXpqeNy.jpeg"
"[閒聊] 出社會10年看房價的心境","7/26","https://www.ptt.cc/bbs/home-sale/M.1753486804.A.C98.html","100.0","","還記得剛出社會幾年，在本版表達對高房價的恐懼，對於的社會的憤怒與不公，還有自己
本身薪資條件不是PR80以上的自我否定，總總對當時的我，面對生活也都充滿一種無力感
，但考慮過是不是買房是一個奢望，自我詢問自己可以為了房子犧牲什麼時，我漸漸為往
後的人生做了“選擇”，當然每個人都有每個人的想法，在這邊只是論述我個人的觀念。
----------------------------------
生為70與80年代的正中間，身邊的朋友多數搭上科技業的腳步，步入了薪資待遇都比我好
的工作職場，領著相對高的收入，開始懂得對自己好，已脫離大學時期我們的生活休閒開
銷，舉凡出國、美食、治裝、3C設備、交通等等，都是越來越高檔次，在群組的內容都可
以看到他們分享怎麼品嚐生活；而反觀我以為思想比較不一樣，這邊不敢說務實而是是定
義成選擇，我想要結婚生子，並且想要有“自己”的家，可能這就像遊戲一開始的主線任
務一樣，我注定想體驗這種人生，所以出社會，我三餐幾乎自己煮，車子、機車買二手，
租屋（親戚房）沒冷氣，房子漏水、壁癌都自己修，平時逛街就是逛街不買東西，喜歡的
東西看好型號去網路上找更便宜的管道等等，太多太多我在降低自己個人認為的冤枉錢開
銷，每當要用到錢的時候，都會問自己這個是必要的還是想要的，可能很多人會覺得生活
幹嘛搞得這麼辛苦，因為這就是我必須為我的選擇努力什麼。
---------------------------------------
然而，我去年買房了，我花了整整10年在我的人生用自己的能力買了一間房，中間有遇到
愛我並支持我的妻子，陪我一起沒吹冷氣5年，開銷也是降到最低，明明本來是家中小女
兒，集三千寵愛於一身的他，願意組隊跟我一起破這主線任務，真的辛苦他了。
回歸房市正題，我要說的是支撐房價的力道，我認為是市場，這跟股票道理一樣簡單，每
個人認定他有多少價格可以下手，但這卻比股票需要更大的勇氣，因為一次拿出來就是好
幾年的時光，我們可以選擇不買房過生活，可以有好的生活品質，也可以選擇買房但過的
辛苦一點。
------------------------------------
但很可惜的是，人性是每個都想要，想要體驗生活，又想要住好的，想要買有好的交通地
段，新的很漂亮的房子，但看到房價太高沒辦法就開始抱怨，但我看到的是很多人其實只
要犧牲一點，很容易就可以買到房子，只是他們真正的內心是對於花大錢買房覺得不值得
，卻還是認為自己想買房，就我的價值觀，那不叫想買房，那個決心不夠，跟我比起來真
的不夠，但我真的尊重每個人的選擇，因為生活品質可能對他們是很重要的，可以提升他
們很多的正向能量，所以我認為他們的選擇也是對的，但買房這件事，就是要看清楚自己
實力，有多少實力做多少事情，這是一個資源分配的題目，不是每個人爸爸都是黃仁勳可
以有源源不絕的資源。
------------------------------------
後面我買了房子，是個破公寓，裡頭狀況壁癌漏水一大堆，可以翻我去年的文章，買到後
因為一些房子的法律事情，搞到交屋4個月後才能開始裝潢，看到裝潢費高到不可思議，
我開始自己裝潢，這邊是真的“自己”裝潢，貼磚找人貼、水電找人拉、鋁框找人立、石
棉瓦找人處理，其他的從打除、割管溝、地板整平、崁框門縫、補土、尤其、裝乾濕分離
、裝馬桶、修屋頂浪板、拼卡扣地板等等，都是我自己獨立完成，因為我想要一個家，現
在等8月中良辰吉日入住，我沒有買到心目中100分的房子，但我把它打造成最溫暖的小窩
，因為我很清楚自己要的是什麼，這是我的選擇，用不著別人說我的很傻。
祝房版的多多、假多多，空空與假空空，都可以找到自己心目中的房子，又或者自己想要
過的生活
最後，分享我自己的打造的房子，3房2衛前有車庫後有花園，雖然工很粗，但花了一年兩
個月與自己房子的連結，老子成就感滿滿
https://i.imgur.com/gb8jbUK.jpeg
https://i.imgur.com/4DW1wmp.jpeg
https://i.imgur.com/tdKX9Xn.jpeg
https://i.imgur.com/42HNWr0.jpeg
https://i.imgur.com/7tjiEUN.jpeg
https://i.imgur.com/6fQ8ke1.jpeg
https://i.imgur.com/FVcusOK.jpeg
https://i.imgur.com/rCt967o.jpeg
--","https://i.imgur.com/gb8jbUK.jpeg|https://i.imgur.com/4DW1wmp.jpeg|https://i.imgur.com/tdKX9Xn.jpeg|https://i.imgur.com/42HNWr0.jpeg|https://i.imgur.com/7tjiEUN.jpeg|https://i.imgur.com/6fQ8ke1.jpeg|https://i.imgur.com/FVcusOK.jpeg|https://i.imgur.com/rCt967o.jpeg"
"Re: [閒聊] 出社會10年看房價的心境","7/26","https://www.ptt.cc/bbs/home-sale/M.1753499118.A.3F4.html","30.0","","買房 - 爽到老
買車 - 爽10-20年就要換
買手機 - 爽2-3年就要換
旅遊 - 爽到回家那一天
美食 - 爽到吃前面兩口，後面就只是為了飽
怎麼看，買房都是爽最久的一件事
犧牲一切買房並不奇怪啊
當然不要買太貴就是了
夫妻年薪10-15倍的預售或新成屋
是淡水就淡水，是A10就A10
是芎林就芎林，是後龍就後龍
是沙鹿就沙鹿，其它地區不熟抱歉
每個都會區的周邊都有房價凹陷區
是有他的缺點沒錯，基本上就是遠一點
但都犧牲一切買房了，這點距離算什麼呢？當然收入越高選擇就越多
有一天我晚上8點在社區遇到兩個鄰居也剛回到家，一起在停車場搭電梯
我：這麼晚才下班？生意很好喔
鄰居A：沒有，今天很準時，是內湖塞車
鄰居B：我也是剛從內湖回來
我：天天這樣嗎？
鄰居AB: 是啊天天通勤
我： 靠我也是耶
我才發現社區竟然有2x個天天通勤台北，還有個小群組可以約共乘
不到150戶的竹北社區...
當初以為只有我是瘋子，沒想到竟然是常態
-----
Sent from JPTT on my HTC U23 pro.
--",""
"Re: [新聞] 竹北市第一公墓今起宣布禁葬","7/25","https://www.ptt.cc/bbs/home-sale/M.1753412281.A.163.html","35.0","","台知徵收的部分大致可分為東海里、隘口里
其中東海里照原先規劃住宅為大宗 約60%
學區、商業占地、綠地  約40%
經濟部的重點反而放在隘口里
高鐵商辦、科技大廠、生醫園區
接著就是把隘口里打造成產業園區
讓竹北高鐵這一代能做到科技產業的串聯
該計畫還預計從隘口里拉一座橋到竹東串接竹科三期
所以我覺得政府應該會想辦把先搞定產業鍊這塊
不過若是產業園區確定  我看以目前竹北建案量也不一定能支撐
勢必還是會需要通盤考量
--
原計畫是  從竹北的更東邊(產業園區)接到二重埔 但這種變數都很大就是",""
"[新聞] 酷炫報考房仲筆試「錄取率9成」差1分落榜","7/25","https://www.ptt.cc/bbs/home-sale/M.1753417144.A.42E.html","20.0","MJdavid (膽固醇歐吉桑) 看板: Gossiping","1.媒體來源:噓！星聞2025-07-23
2.記者署名:噓！星聞 編輯bian
4.完整新聞內文:
百萬YouTuber團體「反骨男孩」的團長酷炫與女友柔柔交往3年多，感情穩定，近日「時
報周刊CTWANT」爆料指出，指兩人報名參加不動產營業員考試，但卻雙雙落榜，引發討論
。
據悉，酷炫本名莊堯宣，柔柔本名余沁柔，兩人參加的是「不動產經紀營業員考試」，即
俗稱的房仲證照考試，成績已於7月14日公布，雖然這次考試錄取率高達90.56%，共有54
人報考僅4人不及格，但兩人卻不幸名列其中。從公開成績可見，酷炫的成績59分，僅差1
分就能及格，柔柔則是52分，雙雙與合格線擦身而過。
此次兩人報考的是不動產營業員考試，若通過取得證照後，可以至建商從事「代銷業務」
，或是協助不動產經紀人處理仲介行政業務，欲取得資格者需完成政府認證之30小時課程
，並通過筆試，即可向內政部申請登錄取證。若想要進一步成為不動產經紀人，則需通過
考選部舉辦的不動產經紀人考試，且要具備一年以上相關工作經驗才能領取證照。
值得一提的是，考試成績揭曉後，在補習班粉專也提醒未通過筆試的學員，要好好看書準
備，可以再報名補測，並強調努力與成果的正比關係。
5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
https://stars.udn.com/star/story/120661/8890278
心得
背考古題庫的也能不及格 真是不簡單
營業員背題庫就好，經紀人才是專業認證...
這在房板應該是常識....
--","https://stars.udn.com/star/story/120661/8890278"
"[閒聊] 桃園青埔區內弄9個捷運站是怎樣？","7/25","https://www.ptt.cc/bbs/home-sale/M.1753417632.A.23F.html","38.0","","沒仔細算還好，一算嚇了一跳。
這個吳宜霈來了想買房、「鄉民口中」四周一遍漆黑，雞不生蛋，鳥不拉屎的地方。
被畫餅畫到要弄9個捷運站了。
As is : 1個高鐵(A18)、3站機捷(A17 A18 A19)
To be: 1個高鐵(A18)、3站機捷(A17 A18 A19)、
2站綠線共軌（A18 A19)、
4站青線輕軌（A18x2、A19x2)
沒人發現一個400公頃的地方，弄一弄也要有9個捷運站了嗎？
詳細說明：
#綠線共軌：A16銜接A18後，A18~A23機捷、綠線共軌，使綠線成環。
#青線輕軌：桃園青埔青線到A18後，再延伸3站到A19亞洲矽谷。為未來的青埔觀音線做準
備。
--",""
"Re: [閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753361489.A.9D4.html","42.0","","看你怎麼炫吧
如果是要炫耀財力，房子算很好炫了
我的作法是拍室內照片，然後寫一篇文放社群
比如說拍客廳空景、衛浴，然後寫風水
拍書架藏書，寫收藏興趣
拍盆栽+窗景，寫植物史與文化
拍裝修擺設後的客廳，寫歷史習俗
拍買賣契約書，寫台灣房市
拍第二戶的室內照，寫租賃市場
這種作法就是用品味與知性來包裝，以降低囂俳感
最近剛下斡一間，也不曉得會不會成
如果有成交，到時候要寫什麼我已經想好了
就是寫《鹽鐵論》xd
:
:
--
房子越多，那種「優越感」就會遞減，反而仇恨值會變強
這時就要去炫點別的東西，以免招黑xd
我是真心不懂小孩有什麼好炫的
又不是每個小孩都長得好看
就是看手段吧
粗暴的炫富只會招人反感而已
但高明的炫富，比如說捐一台救護車
路上每個看到的人，都會知道這個人不僅很有財力，更是個大善人xd
謝謝，也祝你身體健康
還真的@@
https://lurl.cc/hHlT0
這樣就不是在炫，而是在賣慘了吧","https://lurl.cc/hHlT0"
"[請益] 買預告登記的中古屋要注意什麼呢?","7/24","https://www.ptt.cc/bbs/home-sale/M.1753369588.A.950.html","55.0","","有一間中古屋大樓(20年)
缺點要自己倒垃圾、無公設、無汽車位…
我就出開價九折，比實價低一點
(想說年初其他間出8折都没人理)
但房仲說屋主說這間有預告登記
(因為屋主跟朋友借錢的關係)
而且不能先塗銷預告登記，需要確認貸款後先撥款給朋友
房仲說代書會處理到好，看我要不要趕快約個時間跟屋主和代書見面
會不會有貸款辦好，撥給屋主朋友，然後無法過戶的情況嗎?屋主會不會到處借錢
還是我多慮了
另外這種有預告登記的房子還要注意什麼嗎?貸款能貸8成嗎?
--
因為房仲說代書會搞定一切
所以就没問很清楚
哪可以設立履約保證，會有用嗎?
請問為什麼不能賣呢? 但我在591有看到
我以為這個""本事""是房仲會幫我處理好了
第一次聽到金主投客的詞
我没有要買了
你需要的話可以把物件給你看
我下斡前房仲確實没跟我說預告登記的事
我一直以為是開發没主動告知我的房仲
我有聽進去，謝謝你們的苦口婆心
因為房仲是朋友的朋友
再加上這間是前幾大房仲業
就傻傻信任了
請問動撥黑歷史是?撥過去，債主不同意解除預告登記嗎?
怎麼感覺請房仲處理，自己也很有可能被騙，這間是台灣前幾大的公司說
抱歉，你說的好艱深，我都不懂
我没有去調謄本
看來是店長想畫大餅
其實就是因為不想被騙才找房仲
給他賺手續費，不然我比較想找屋主自售的
没啦，我有聽進去了
其實就是朋友的朋友，就没什麼戒心
也因為房仲也是剛入行不到1年
請問說明書是什麼呢?第一次聽到
所以正常的房仲應該要在我下斡前
把預告登記和不能貸8成的事也跟我講嗎?
房仲說當面和代書談，店長會幫我處理8成貸款的事
不過因為我跟房仲說先暫停(拒絕)
所以我就没繼續問了",""
"[新聞] 幻想面對海景工作！她賣掉大安區公寓買","7/25","https://www.ptt.cc/bbs/home-sale/M.1753374557.A.20D.html","57.0","500萬元價差，昂貴地實現了一個願望。淡水確實有不少藝術工作者落腳，山水天海一色","連結：
http://bit.ly/4kXnmmr
內文：
幻想面對海景工作！她賣掉大安區公寓買捷運淡水站大樓 1年後認賠搬回台北市區｜
當城市軌道建設推動生活型態演變，「捷運宅」成為現代人安居與夢想的交匯點。從輕軌
旁的小家到異鄉定居，從公務員家庭到雙寶媽與斜槓青年，無論是穩健投資或追求理想生
活，本期「好宅報報」十段人生故事都展現出都會家庭在捷運宅選擇時的多元抉擇與堅持
，忠實傳達台灣人面對現實與理想間的生活態度。
【文／Remi】每個人心中，都有著一幅嚮往生活的憧憬，無論現實與理想的差距有多遠，
喧鬧的都市叢林中，即便鄰近26公頃的大安森林公園，居住環境已是很舒適，生活機能及
交通條件都是全台灣最優；卻仍無法滿足唐小姐內心對於大自然環境的嚮往。
想望著海工作 搬到捷運淡水站
唐小姐的工作內容主要是撰稿，個性中帶點浪漫感性的性格，常想像面對湛藍大海激發創
意，看著海上日落寫出愛情長文小說，甚至幻想在往來台北淡水的捷運上敲打鍵盤，寫累
了就看看窗外疾駛而過的街景，繁忙都市中市井小民的日常，也是一道道好風景。於是她
決定要趁年輕實現自己的理想，說服老公一起搬去淡水，賣掉大安區的舊公寓，換住到捷
運淡水站的新電梯大樓，展開新型態生活。新成屋挑高3.6米的設計，充分展現空間的層
次感，環境改變的種種，都讓她覺得新鮮與新奇，對即將到來的新生活充滿期待。
一年後，唐小姐默默搬回了大安區。
淡水新成屋賠了150萬元賣掉，大安區新買的舊公寓價位比之前貴300多萬元，一來一回近
的美景也是全台僅有，但現實的骨感，總是一步步侵蝕曾經豐滿的理想。
唐小姐說，首先是淡水買的新成屋，雖然離捷運站不遠，但是建案位在小山坡上，進出要
上下爬坡下坡，即便當作是運動鍛鍊也是很累人；而且當初為了遷就鄰近捷運站的條件，
並未能買到海景第一排，僅能從前面幾棟大樓的縫隙中，看到一點點的海景，被妥協的條
件又加了一。
再者是家中的3.6米挑高，原本認為很新鮮，有挑高的氣派大廳，一樓是客餐廳，臥室在
樓上；但後來發現3.6米真的很不好用，又壓低了樓下層的高度，變得兩層都不好用，心
情都不美麗了。
淡水住太多人 假日捷運人擠人
最意外的是，沒想到淡水住了這麼多人，再加上淡水又是熱門旅遊景點，平日假日人都很
多，捷運上經常都沒有座位，一路從台北站到淡水站有40分鐘，還背著筆電，到站還要爬
個300公尺的小山坡才能到家，腰都快直不起來了，這對從不運動的唐小姐來說，挑戰實
在是太大了，因此在苦撐一年後，決定還是搬回住慣的台北市區，遷居淡水一年，彷彿是
做了一場夢，一場代價高昂的夢。
唐小姐苦笑說，其實她也很心疼那500萬，數不清要爬多少格子才能換來；但是她說，過
程中最寶貴的，是她有個好老公，隨和的個性由著她任性，默默地包容接受她的每個決定
，搬去與搬回都沒多說甚麼，賠錢買賣房子也沒責怪過，讓她更珍惜老公，也自省過去任
性的不該，兩人更包容和諧的相互對待。
最後她表示，實現追求的夢想，是很重要的人生體驗，但是真的要理性深入考量細節，走
出幻想，模擬真實狀況，至少要先實地了解進出交通狀況，多加詢問比較，最終局才會是
加分而不是扣分的。
【唐小姐捷運宅小檔案】
地點：新北市捷運淡水站商圈
房價：2,400萬
鄰近站點：新北市捷運淡水站
類型：挑高電梯大樓
格局：70坪(含車位)/4房3廳2陽台
心得：
這種案例年輕時應該不少人都親身嘗試過吧..
要是當時有人跟我說　要戒除這種幻想
不管什麼地點，只要不是當地人
尖峰時間開車或者搭個捷運走三次
應該就會冷卻
人生可以省下好幾百萬
--
這整區的街廓不錯　但這是不是超偏僻啊﹖
這也不便宜耶，實坪單價都快接近１００萬了
高雄的海景很讚
生活很便利　就是就業環境對受薪族不太友善
搭台鐵上班跟搭捷運上班哪個潮？
實際上根本台鐵快很多
但愛作幻想的就是要堅持捷運","http://bit.ly/4kXnmmr"
"Re: [閒聊] 少子化的房價物價","7/25","https://www.ptt.cc/bbs/home-sale/M.1753381988.A.D87.html","29.0","",":
沒喇
少子化跟需求的關聯比較不直接一點
真正的關聯4就業狀況
其實尼各位去看日本R美國R
就業狀況跟房價關聯性4hen強der
例如美國2010失業率一度接近10%
現在4%
房價大約是翻倍惹
房價低谷在2010~2012
日本大致趨勢也類似
所以未來尼島的就業狀況捏
這摸說八
如果用傳統工齡人口15~64歲來看捏
高點一千七百多萬人大概快十年前
現在剩一千六百多萬
然後持續下滑
但是如果改用25~64看
畢竟尼島人都有念大學 15歲對就業沒影響
這段25~64總人口大概目前是高原期
2030之後一樣一路向下
當然就業狀況這詞
不會只包含工齡人口x失業率
因為尼島產業失衡太嚴重惹
科技業越賺愈多
但是內需的餐飲R三小的服務業收入
頂多隨基本薪資上調而提升而已
偏偏這塊就業人口才4大頭
所以尼島未來的房價
94幾種可能情況
1.科技業超強順便拉動其他產業
那就新竹啥的漲  其他地區有撐
總就業人口下滑但是大家$$都變多惹所以safe
阿不過這科技業拉動整體薪資的夢作惹30年有
or
2.科技業獨強其他繼續爛
那就新竹啥的有撐甚至漲
蛋殼落賽  蛋黃扛住
or
3.科技業虛惹  其他爛成屎
可能因為ai泡沫爆惹
或者川普主導的全球貿易重塑
或者4一時無法設想的其他狀況
這時候央行降息啥的也是杯水車薪
因為外部產業需求沒惹
蛋殼=沒惹  蛋白措勒但
蛋黃麻看情況八
至於某些人幻想的
勞動力減少導致通膨
今天如果尼考慮的商品服務項目以老人為主
這4成立der
但4尼島房地產捏
自有住宅率>80%  老人有房的太多惹
所以
勞動力減少倒是房價上漲這推論
我只能說
房蟲又在打手槍惹
矮由好髒喔
噁心噁心
--",""
"Re: [新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/25","https://www.ptt.cc/bbs/home-sale/M.1753404449.A.0ED.html","20.0","","這你就搞錯了
社宅就是騙騙那些
整天喊居住正義的年輕人用的
實際上大部份的弱勢族群根本無法住社宅
光租金就無法負擔了
社宅租金根本沒有便宜多少
只是政府掛名 而且條件一堆
弱勢族群跟青年
最後還不是跑去租5000-10000的
雅芳跟隔間套房
真不知道那些整天吵要社宅的有沒有出過社會
真要解決居住問題
就要學李登輝當年
直接拿國有土地蓋國宅
便宜賣給家裡沒有房子的家庭
這才是解決居住問題的辦法
至於為什麼不做
因為這會影響房價 窮人有房子了
誰幫槓桿投資客繳房貸
-----
Sent from JPTT on my Xiaomi 23049PCD8G.
--",""
"[閒聊] 當初說買不如租的真的會害死人","7/24","https://www.ptt.cc/bbs/home-sale/M.1753339212.A.301.html","43.0","","這幾天林口社宅墜樓
原因是租期到了買不了房受不了
當初說買不如租的
現在租金也跟著房價漲
搞得租屋族壓力更大
沒賺到錢還要給更多租金支出
當初在那喊買不如租的
是不是間接搞死一堆家庭？
-----
Sent from JPTT on my iPhone
--",""
"[新聞] 社宅住9年到期！林口男找屋壓力大跳樓","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345292.A.C9C.html","46.0","","記者陳以昇、黃資真／新北報導
新北市林口區昨(23日)凌晨4時51分發生死亡案件，一名37歲男子從19樓頂樓墜下，當場
死亡，同住的母親直到當天深夜10時30分驚覺兒子失蹤，報警請求協尋，一查之下才知道
兒子已不幸身亡，警方調查後排除外力介入，全案將報請新北地檢署相驗，釐清死因。
警方說明，男子死亡一案發生在昨天凌晨，警消獲報抵達現場時發現男子臉部與雙腿變形
，鼻口大量出血，已明顯死亡未送醫，因無法辨識死者身分，先行將遺體運送至板橋殯儀
館冰存。
同天晚間10時30分，59歲母親到派出所報案，指兒子深夜未歸要求員警協尋，經比對下才
得知他早已墜樓身亡。初步了解，男子因病長期沒有工作，平時足不出戶，近期因住了9
年的社會住宅租約到期，有尋屋壓力，經鑑識人員至男子房間內查看，未發現遺書。
調閱大樓頂樓監視器後，發現男子獨自一人現身，故排除外力介入，全案將報請新北地檢
署相驗。
● 《ETtoday新聞雲》提醒您，請給自己機會：
自殺防治諮詢安心專線：1925；生命線協談專線：1995
https://www.ettoday.net/news/20250724/3002072.htm
——
心得：最近關稅大環境不好，很多產業都不好。板上有在出租的，如果租客續租，能
儘量不漲房租就不要漲吧。為了漲那1-2000元房租，光是開口想到就尷尬，假設漲1000一
年也才12000，少上1-2次酒店就好了。相反你漲了如果租客想不開，那才是真的因小失大
。
--","https://www.ettoday.net/news/20250724/3002072.htm"
"[買//] 徵求A7 2房","7/24","https://www.ptt.cc/bbs/home-sale/M.1753345606.A.786.html","25.0","","身分：  首購
地點：　龜山A7
屋齡：  5年內
類型：  社區大樓
樓層：  中樓層最佳
坪數：  室內13-15坪
停車位  ：必要
車位種類：坡道平面/坡道機械
格局：2房 2 廳 1 衛 1 陽台
預算：1300萬上下
需求時間：
購買時名下是否有不動產：否
聯絡方式：站內信
--",""
"[閒聊] 社宅旁的物件能買嗎","7/24","https://www.ptt.cc/bbs/home-sale/M.1753346905.A.877.html","30.0","","我查過嫌惡設施
好像沒包括社宅
政府出資蓋的社宅
外觀都滿像高級社區
不過社宅的人口是不是很雜
感覺住著許多牛鬼蛇神
只要在經濟上符合條件
也不用在其它方面加以過濾
就能申請抽籤社會住宅
唯一想到在社宅旁的物件
帶來的益處就是人口上升
能帶動交通及附近的就業機會
生活機能很可能因此得到提升
買在社宅旁邊
算是優點還是缺點？
--",""
"Re: [請益]室內多少坪適合一家3~4口居住?坪數最","7/24","https://www.ptt.cc/bbs/home-sale/M.1753349255.A.F2D.html","21.0","","不知道你板上的你各位
小時候住得房子多大？
小時候 國小國中班上同學
家裡多數住透天 少數住公寓和大樓
高中之後 同學住透天跟大樓
樣本數各一半
工作之後 身邊同事幾乎住大樓居多
住透天反而是異類
以我自己來說
小時候住透天
三層樓帶一個地下室 有前後院
工作之後租套房  也不會住不習慣
一個人不要亂買東西 收納做好
10坪套房含陽台其實夠用
住二個人可能會吵架 因為很擠
所以我的合宜居住空間概念
一個人生活至少要有10坪空間
一家四口 二大二小 至少三房
最低接受室內35坪
以坪數來說 是正三房格局
現代人集中在市區生活
室內35坪 大概家裡要有礦
又或者本身是人體印鈔機
一個中古20'貨櫃大約三萬上下
40'HQ貨櫃 大概八萬又找
買塊前後臨路農地
接水電 搭鐵皮屋 放貨櫃
大概五年換一次貨櫃
1000w應該可以用到人生登出那天
--
爽透天 市區大約3500+ 郊區1500+  人生苦短  選輕鬆的就好
10p套房 有簡易廚房 冰箱囤滿食物 林杯可以一週不出門 最遠的路程就是下樓倒垃圾
有文明山洞可以住 不排斥
小時候去板橋親戚家 他們家是公寓 一個窄窄的樓梯 進門之後 房子小小的 房間也是小小的 上下舖 堆滿各式雜物 認真嚇爛
樓梯走五樓真的累 QQ
這題我會 一律報警 又或者刺破輪胎 選一個",""
